Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,target
1VLtjHwRWOVJiE5Py7JxoQ,6AgTAQt8XS6jRWi4sX7w49,Martin & Gina,THE GOAT,Polo G,2020-05-15,132832,83,spotify:user:kelsey2701,2021-07-11T00:25:50Z,"chicago rap,rap",0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,4,1
3wKKkGVn7cVSfgPeYYIiXG,"7bXgB6jMjp9ATFy66eO08Z,3aQeKQSyrW4qWr35idm0cy",Kiss Kiss (feat. T-Pain),Exclusive (Expanded Edition),"Chris Brown,T-Pain",2007-11-06,250666,75,spotify:user:kelsey2701,2021-07-11T00:26:08Z,"r&b,rap,dance pop,gangster rap,hip hop,pop rap,southern hip hop,trap,urban contemporary",0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,3,1
2Ozc0me9PV5vlt8cokwdvI,"2BvzbqWWwLN11XGBYgDZzx,3ScY9CQxNLQei8Umvpx5g6,39mHYiNmLR7p8PXNG8Wll6",Lean Back,True Story,"Terror Squad,Fat Joe,Remy Ma",2004-07-27,247426,69,spotify:user:kelsey2701,2021-07-11T00:27:39Z,"bronx hip hop,dirty south rap,hardcore hip hop,hip pop,southern hip hop,east coast hip hop,gangster rap,hip hop,pop rap,rap,trap,alternative r&b,r&b,trap queen,urban contemporary",0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,4,1
6TrNRd98WksT9Kkmx9uj6R,"0Chxmm4XMM87mJOHvyiUzL,55Aa2cqylxrFIXC767Z865",Let It Rock,In The City,"Kevin Rudolf,Lil Wayne",2008-01-01,231173,69,spotify:user:kelsey2701,2021-07-11T00:53:42Z,"pop rap,wrestling,hip hop,new orleans rap,rap,trap",0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172,4,1
1IYaMVfidzSfvCUZYXhsU1,3v3clM1KQgVfpPjKJFPAmx,Party Like A Rock Star,Rockstar Mentality,SHOP BOYZ,2007-01-01,253400,65,spotify:user:kelsey2701,2021-07-11T01:00:34Z,"atl hip hop,dirty south rap,futuristic swag",0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,4,1
4KTtYhxFtFL7mBwnjkKfLm,"3r17AfJCCUqC9Lf0OAc73G,3ipn9JLAPI5GUEo4y4jcoi",Glamorous,The Dutchess,"Fergie,Ludacris",2006-09-13,246573,74,spotify:user:kelsey2701,2021-07-11T01:12:40Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.81,0.755,0,-6.408,1,0.199,0.291,0.0,0.0857,0.625,130.991,4,1
1DOC9RFiw5zDRBm1w5IM6s,"4CTKqs11Zgsv8EZTVzx764,2x7EATekOPhFGRx3syMGEC",We Got U,We Got U,"Lemaitre,The Knocks",2016-06-17,210040,42,spotify:user:kelsey2701,2018-05-30T02:34:30Z,"norwegian pop,alternative dance,indie poptimism,nu disco",0.567,0.677,11,-3.904,0,0.0348,0.015,4.43e-05,0.134,0.441,126.958,4,1
00nQoR3Ewp916Ma0Kt2TQx,"1gUi2utSbJLNPddYENJAp4,6i1Mxe8dCYvZnlY7pVWuYX",Hello Stranger,Where Are My Friends?,"Abhi The Nomad,Foster Cazz",2015-10-14,139999,0,spotify:user:kelsey2701,2018-05-30T02:36:51Z,desi hip hop,0.723,0.892,7,-7.172,1,0.11,0.0795,7.46e-05,0.279,0.501,120.02,4,1
4cphk86hK9znFlydBQkkGO,1btWGBz4Uu1HozTwb2Lm8A,monsoon,monsoon,Hippo Campus,2016-11-21,222820,0,spotify:user:kelsey2701,2018-05-30T03:06:38Z,"minneapolis indie,modern rock,pov: indie",0.29,0.308,5,-11.074,1,0.0442,0.938,0.0294,0.106,0.205,84.88,1,1
6KZ7duCkaniteGwmqz5ors,1dWEYMPtNmvSVaDNLgB6NV,Happy Accidents,saintmotelevision,Saint Motel,2016-10-21,183333,51,spotify:user:kelsey2701,2018-05-30T03:14:20Z,"la indie,modern alternative rock,modern rock,pov: indie",0.332,0.311,9,-9.568,1,0.0302,0.871,0.0,0.136,0.442,90.242,4,1
6kcHg7XL6SKyPNd78daRBL,1dWEYMPtNmvSVaDNLgB6NV,Sweet Talk,saintmotelevision,Saint Motel,2016-10-21,192040,67,spotify:user:kelsey2701,2018-05-30T03:48:35Z,"la indie,modern alternative rock,modern rock,pov: indie",0.67,0.843,1,-4.311,1,0.0454,0.0392,0.0,0.225,0.713,117.01,4,1
4iEOVEULZRvmzYSZY2ViKN,3XHO7cRUPCLOr6jwp8vsx5,Left Hand Free,This Is All Yours,alt-J,2014-09-22,173630,73,spotify:user:kelsey2701,2018-05-30T03:48:41Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,4,1
1f5PNhkNgUpvDEeZfcIlO1,"4kYSro6naA4h99UJvo89HB,7tYKF4w9nC0nq9CsPZTHyP",I Do (feat. SZA),Invasion of Privacy,"Cardi B,SZA",2018-04-06,200205,67,spotify:user:kelsey2701,2018-05-31T04:19:31Z,"pop,rap,r&b",0.886,0.473,7,-7.338,0,0.255,0.27,2.58e-05,0.0864,0.438,135.065,4,1
2eAZfqOm4EnOF9VvN50Tyc,"4O15NlyKLIASxsJ0PrXPfz,5cIc3SBFuBLVxJz58W2tU9",The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,"Lil Uzi Vert,Oh Wonder",2017-08-25,221746,82,spotify:user:kelsey2701,2018-05-31T04:20:27Z,"hip hop,melodic rap,philly rap,rage rap,rap,electropop,indie poptimism,pov: indie",0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,4,1
1rdreHH1v6kyrx2mFQvLR4,0p4nmQO2msCgU4IF37Wi3j,Here's to Never Growing Up,Avril Lavigne,Avril Lavigne,2013-11-06,214320,0,spotify:user:kelsey2701,2018-05-31T04:23:11Z,"canadian pop,candy pop,dance pop,pop",0.487,0.876,0,-3.152,1,0.0946,0.011,0.0,0.401,0.725,164.997,4,1
1b91Hfg3v9vxqkAxRZCSEc,4wYk01oPJNfaEssVFL46oQ,The Way It Was,The Way It Was,Coast Modern,2016-08-19,229666,0,spotify:user:kelsey2701,2018-05-31T17:12:51Z,"indie poptimism,modern alternative rock,modern rock",0.595,0.749,4,-5.992,1,0.0541,0.066,4.24e-05,0.0798,0.636,80.033,4,1
0g7UEpNuvLg5NNpwT4eq7n,1dWEYMPtNmvSVaDNLgB6NV,Getaway,saintmotelevision,Saint Motel,2016-10-21,181506,50,spotify:user:kelsey2701,2018-06-02T04:42:37Z,"la indie,modern alternative rock,modern rock,pov: indie",0.692,0.855,8,-4.704,1,0.0344,0.135,0.0,0.185,0.636,119.966,4,1
2Df8M8sO1zhC71p2XQRwpj,2oqwwcM17wrP9hBD25zKSR,Loud(y),Loud(y),Lewis Del Mar,2015-12-04,249520,37,spotify:user:kelsey2701,2018-06-02T05:10:17Z,"modern alternative rock,modern rock,nyc pop",0.712,0.563,7,-7.435,0,0.0712,0.261,2.61e-05,0.137,0.502,140.048,4,1
1bTYROhdhrTrrDpnolvSQj,5kkANnP50OoBkxc8JRuTsA,Who Are You?,Who Are You?,Spring King,2015-10-28,195372,0,spotify:user:kelsey2701,2018-06-02T13:57:58Z,"english indie rock,garage rock revival,manchester indie",0.405,0.967,10,-3.975,0,0.0427,0.00435,0.239,0.341,0.957,169.933,4,1
2hvRHQKgsj1NlxX1GyJBXN,5ee4yhrWOxaxvL77BoVpVR,F.E.E.L.,F.E.E.L.,Lucky Luke,2017-09-18,204716,0,spotify:user:kelsey2701,2018-06-18T23:31:41Z,lithuanian electronic,0.893,0.715,6,-6.284,0,0.125,0.214,0.0116,0.0717,0.0465,125.047,4,1
0c8X4ApJu6CNEXoIb5VKMo,"67qogtRNI0GjUr8PlaG6Zh,76M2Ekj8bG8W7X2nbx2CpF,54pgkpWVgQYbQXD8bkUP8n",Frontlines,Northern Lights,"Zeds Dead,NGHTMRE,GG Magree",2016-10-14,214733,49,spotify:user:kelsey2701,2018-06-18T23:35:19Z,"brostep,canadian electronic,dubstep,edm,electro house,progressive electro house",0.407,0.925,11,-4.155,0,0.0747,0.0113,0.0025,0.192,0.119,151.993,4,1
4fb0iBhHbQeiJHOfLr6R75,"67qogtRNI0GjUr8PlaG6Zh,4BxJYbvCLVAO73rMZ6yTKJ",Collapse (feat. Memorecks),Somewhere Else,"Zeds Dead,Memorecks",2014-07-01,284444,49,spotify:user:kelsey2701,2018-06-19T00:07:08Z,"brostep,canadian electronic,dubstep,edm,electro house,progressive electro house,vapor twitch",0.45,0.756,1,-6.307,0,0.0389,0.108,0.0205,0.0762,0.268,135.102,4,1
1JY6B9ILvmRla2IKKRZvnH,3dz0NnIZhtKKeXZxLOxCam,Sad Machine,Worlds,Porter Robinson,2014-08-12,350690,60,spotify:user:kelsey2701,2018-06-19T05:22:58Z,"complextro,edm,electro house,pop dance,progressive electro house",0.47,0.706,0,-4.902,0,0.0322,0.034,1.31e-06,0.0726,0.327,88.519,4,1
6RKGBcDtgzXx21zUjpeu6F,1dWEYMPtNmvSVaDNLgB6NV,Cold Cold Man,My Type EP,Saint Motel,2014-08-16,230773,68,spotify:user:kelsey2701,2018-06-19T05:23:03Z,"la indie,modern alternative rock,modern rock,pov: indie",0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,4,1
2Iq6HhIquO7JKr0KfTNLzU,1dWEYMPtNmvSVaDNLgB6NV,My Type,My Type EP,Saint Motel,2014-08-16,204811,71,spotify:user:kelsey2701,2018-06-19T05:23:08Z,"la indie,modern alternative rock,modern rock,pov: indie",0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,4,1
3rDDKOZbYKC80OWo5XTn7B,42crL07E4WPfVovyUtMpvC,Long Way Down,Long Way Down,Robert DeLong,2014-11-10,233986,0,spotify:user:kelsey2701,2018-06-19T05:25:43Z,modern alternative rock,0.593,0.833,11,-3.197,0,0.0573,0.0586,2.48e-06,0.0866,0.45,80.015,4,1
7ygO2E3yfwZVYbzaPdGzed,4wYk01oPJNfaEssVFL46oQ,Guru,Guru,Coast Modern,2016-05-20,204466,0,spotify:user:kelsey2701,2018-06-19T05:25:48Z,"indie poptimism,modern alternative rock,modern rock",0.76,0.701,3,-6.393,1,0.042,0.232,0.00295,0.07,0.81,140.023,4,1
4WMuY659P2MKnoW40oGXe8,4kI8Ie27vjvonwaB2ePh8T,Purple Yellow Red and Blue,Evil Friends,Portugal. The Man,2013-05-31,249746,60,spotify:user:kelsey2701,2018-06-19T05:26:03Z,"indie rock,indietronica,modern alternative rock,modern rock",0.601,0.859,4,-6.311,0,0.0397,0.0351,0.331,0.144,0.431,101.003,4,1
2sDFknh1dm8xiCnE3885k2,3vbKDsSS70ZX9D2OcvbZmS,Gamma Ray,Modern Guilt,Beck,2008-01-01,176920,0,spotify:user:kelsey2701,2018-06-19T05:26:15Z,"alternative rock,anti-folk,permanent wave,rock",0.61,0.914,11,-4.158,0,0.0397,0.127,0.258,0.34,0.74,168.071,4,1
6shRGWCtBUOPFLFTTqXZIC,3GBPw9NK25X1Wt2OUvOwY3,Upside Down,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,Jack Johnson,2006,208653,67,spotify:user:kelsey2701,2018-06-19T05:27:34Z,neo mellow,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,4,1
3n69hLUdIsSa1WlRmjMZlW,3XHO7cRUPCLOr6jwp8vsx5,Breezeblocks,An Awesome Wave,alt-J,2012-09-18,227080,75,spotify:user:kelsey2701,2018-06-19T05:27:39Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,4,1
3xqxETvPg43KWP0HOGiOmu,3XHO7cRUPCLOr6jwp8vsx5,Something Good,An Awesome Wave,alt-J,2012-09-18,217320,61,spotify:user:kelsey2701,2018-06-19T05:27:44Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.682,0.581,7,-10.339,1,0.0295,0.714,0.323,0.0802,0.539,108.98,4,1
2Dv7PTwSoB17f3VFDIKw8m,3XHO7cRUPCLOr6jwp8vsx5,Dissolve Me,An Awesome Wave,alt-J,2012-09-18,239013,53,spotify:user:kelsey2701,2018-06-19T05:27:49Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.557,0.605,2,-8.194,1,0.0376,0.0986,0.0394,0.0859,0.121,107.951,4,1
4tmwiN9YU7xMjh2hoqcVuI,3XHO7cRUPCLOr6jwp8vsx5,Taro,An Awesome Wave,alt-J,2012-09-18,314986,56,spotify:user:kelsey2701,2018-06-19T05:27:55Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.359,0.48,5,-10.634,1,0.0349,0.779,0.00328,0.0784,0.283,171.75,4,1
7DdXf9x75iEVCHWfoRwRuR,3XHO7cRUPCLOr6jwp8vsx5,Fitzpleasure,An Awesome Wave,alt-J,2012-09-18,219400,62,spotify:user:kelsey2701,2018-06-19T05:28:00Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.584,0.594,9,-6.935,1,0.0487,0.142,0.00117,0.105,0.36,143.935,4,1
2H6NbSsccvcT1j4jwAjDmf,3XHO7cRUPCLOr6jwp8vsx5,Pusher,This Is All Yours,alt-J,2014-09-22,209270,38,spotify:user:kelsey2701,2018-06-19T05:28:06Z,"indie rock,indietronica,modern alternative rock,modern rock,rock",0.619,0.0488,2,-18.962,1,0.061,0.949,0.000523,0.131,0.101,114.685,4,1
3PLN4aXK0A8B76p0OYUDFd,58R5LHkK3vkmEyGUPOR5kS,I Want to Know,Lunatic,KONGOS,2014-01-27,235106,44,spotify:user:kelsey2701,2018-06-19T05:28:11Z,"modern alternative rock,modern blues rock,south african rock",0.581,0.744,11,-6.561,1,0.0538,0.149,1.68e-05,0.0969,0.813,158.05,4,1
3msQ1AerRdSbjrBk3F4W0q,7Ln80lUS6He07XvHI8qqHH,Mad Sounds,AM,Arctic Monkeys,2013-09-09,215011,0,spotify:user:kelsey2701,2018-06-19T05:28:16Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.532,0.462,10,-10.71,1,0.03,0.279,0.196,0.101,0.485,80.001,4,1
6NLLIPKjqFRnbCorRNTEHe,4EnEZVjo3w1cwcQYePccay,Express Yourself - Remix,Greatest Hits,N.W.A.,1996-07-02,261399,61,spotify:user:kelsey2701,2018-06-19T05:28:21Z,"conscious hip hop,gangster rap,golden age hip hop,hip hop,old school hip hop,rap,west coast rap",0.852,0.803,6,-6.929,0,0.264,0.00204,0.0,0.121,0.752,96.2,4,1
0dbQ4h3cs8QE5fOPMYdDrX,"1bj5GrcLom5gZFF5t949Xl,6M7RdR9ZP52h2mfNLmiHtU",Intoxicated - Radio Edit,Intoxicated (Radio Edit),"Martin Solveig,Good Times Ahead",2015-10-02,159560,59,spotify:user:kelsey2701,2018-06-19T05:28:25Z,"disco house,edm,electro house,filter house,house,pop dance,vocal house,brostep,dutch house,electronic trap",0.792,0.688,0,-4.008,1,0.0386,0.00435,0.00477,0.0972,0.502,124.987,4,1
5ftdTvmQjjsL23t7jxADfI,2D4FOOOtWycb3Aw9nY5n3c,Brazil,Brazil,Declan McKenna,2015-12-04,252306,62,spotify:user:kelsey2701,2018-06-19T05:28:30Z,pov: indie,0.689,0.617,4,-5.196,1,0.029,0.0918,2.08e-05,0.0816,0.682,121.062,4,1
0xXmPzAdGlPBaJ0csqYxYs,3HJIB8sYPyxrFGuwvKXSLR,Quartz,Seeds,TV On The Radio,2014-11-17,240798,44,spotify:user:kelsey2701,2018-06-19T05:28:44Z,"alternative dance,alternative rock,brooklyn indie,chamber pop,indie rock,indietronica,modern rock,neo-synthpop",0.495,0.778,0,-5.21,1,0.0292,0.00255,0.0487,0.402,0.143,96.023,4,1
1fDUds6Gcl87WHMvGUxmn4,3HJIB8sYPyxrFGuwvKXSLR,Trouble,Seeds,TV On The Radio,2014-11-17,274411,45,spotify:user:kelsey2701,2018-06-19T05:28:49Z,"alternative dance,alternative rock,brooklyn indie,chamber pop,indie rock,indietronica,modern rock,neo-synthpop",0.658,0.688,7,-3.709,1,0.0263,0.0178,0.000183,0.256,0.214,123.058,4,1
2Gda8Sc8IJGfdZSjEWMOPF,42vg2T0Xg9yPaAgogJzoQH,Friends with Enemies,Inanimate Objects,Atlas Genius,2015-08-28,227426,17,spotify:user:kelsey2701,2018-06-19T05:28:53Z,"indietronica,modern alternative rock,modern rock,shimmer pop",0.321,0.322,11,-10.07,0,0.0481,0.195,1.21e-06,0.107,0.19,79.879,4,1
2aNM3HvgJvGXIKBdBmWe1P,42vg2T0Xg9yPaAgogJzoQH,Levitate,Inanimate Objects,Atlas Genius,2015-08-28,204400,18,spotify:user:kelsey2701,2018-06-19T05:28:58Z,"indietronica,modern alternative rock,modern rock,shimmer pop",0.539,0.446,5,-7.691,1,0.0263,0.459,0.0,0.133,0.226,96.984,4,1
7tKnaB8gsXxyPScxEwzQ9N,42vg2T0Xg9yPaAgogJzoQH,Stockholm,Inanimate Objects,Atlas Genius,2015-08-28,191640,48,spotify:user:kelsey2701,2018-06-19T05:29:03Z,"indietronica,modern alternative rock,modern rock,shimmer pop",0.568,0.746,7,-5.437,1,0.0462,0.0054,0.0,0.162,0.409,125.04,4,1
1H0hqToQLTzPzYk3ks0DnS,42vg2T0Xg9yPaAgogJzoQH,A Perfect End,Inanimate Objects,Atlas Genius,2015-08-28,188466,29,spotify:user:kelsey2701,2018-06-19T05:29:08Z,"indietronica,modern alternative rock,modern rock,shimmer pop",0.468,0.829,9,-5.42,0,0.0808,0.00108,0.0,0.0679,0.35,182.984,4,1
72EhtszPBaggBUP3DfxUiu,4LOAd0Ga7QJA0KWmytyUuV,Ung og Blank,Ung og Blank,Hvitmalt gjerde,2016-04-11,199175,0,spotify:user:kelsey2701,2018-06-19T05:29:12Z,bergen indie,0.566,0.83,11,-6.344,0,0.0289,0.00301,0.357,0.35,0.712,129.829,4,1
4gNErDjikE9QUQvkkqoB1S,3vbKDsSS70ZX9D2OcvbZmS,Blue Moon,Morning Phase,Beck,2014-01-01,242346,52,spotify:user:kelsey2701,2018-06-19T05:29:17Z,"alternative rock,anti-folk,permanent wave,rock",0.685,0.645,0,-6.73,1,0.0256,0.182,0.00532,0.138,0.461,119.936,4,1
4mqVUkv3epcKid8O9tlgtl,3vbKDsSS70ZX9D2OcvbZmS,Dreams,Dreams,Beck,2015-06-15,314320,0,spotify:user:kelsey2701,2018-06-19T05:29:21Z,"alternative rock,anti-folk,permanent wave,rock",0.589,0.956,1,-3.587,0,0.0406,0.00073,0.051,0.139,0.751,113.996,4,1
01MBhRpvFkbeRwAp7gcF2W,3vbKDsSS70ZX9D2OcvbZmS,E-Pro,Guero,Beck,2005-01-01,202360,61,spotify:user:kelsey2701,2018-06-19T05:29:26Z,"alternative rock,anti-folk,permanent wave,rock",0.624,0.959,11,-6.253,0,0.0769,0.00133,0.171,0.101,0.69,95.794,4,1
5PntSbMHC1ud6Vvl8x56qd,3vbKDsSS70ZX9D2OcvbZmS,Loser,Mellow Gold,Beck,1994-03-01,235000,74,spotify:user:kelsey2701,2018-06-19T05:29:30Z,"alternative rock,anti-folk,permanent wave,rock",0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,4,1
29i8axWOLDmgbiutJb9prB,3vbKDsSS70ZX9D2OcvbZmS,Lost Cause,Sea Change,Beck,2002-01-01,227360,56,spotify:user:kelsey2701,2018-06-19T05:29:37Z,"alternative rock,anti-folk,permanent wave,rock",0.611,0.577,0,-8.728,1,0.0297,0.26,0.000807,0.467,0.214,119.877,4,1
1h12pMnzdU1QHGbXJ05rkY,3vbKDsSS70ZX9D2OcvbZmS,Don't Let It Go,Morning Phase,Beck,2014-01-01,189173,40,spotify:user:kelsey2701,2018-06-19T05:29:42Z,"alternative rock,anti-folk,permanent wave,rock",0.54,0.301,7,-8.902,1,0.0265,0.595,0.000107,0.106,0.255,108.554,4,1
4eThjQY0VmpdUFRRgXPZBe,3vbKDsSS70ZX9D2OcvbZmS,Wave,Morning Phase,Beck,2014-01-01,220280,41,spotify:user:kelsey2701,2018-06-19T05:29:46Z,"alternative rock,anti-folk,permanent wave,rock",0.0751,0.337,11,-7.818,1,0.0339,0.808,0.00626,0.107,0.0322,79.093,3,1
586ZtoEG1PnqGYocUDZnUU,3vbKDsSS70ZX9D2OcvbZmS,Deadweight,Odelay - Deluxe Edition,Beck,1996,372386,0,spotify:user:kelsey2701,2018-06-19T05:29:51Z,"alternative rock,anti-folk,permanent wave,rock",0.466,0.873,1,-6.884,0,0.22,0.205,0.00664,0.667,0.688,124.93,4,1
6vTPzTw4pN6kE7IkrqTSCd,3vbKDsSS70ZX9D2OcvbZmS,Tropicalia,Mutations,Beck,1998-01-01,200306,39,spotify:user:kelsey2701,2018-06-19T05:29:56Z,"alternative rock,anti-folk,permanent wave,rock",0.664,0.815,7,-6.958,1,0.0567,0.0495,0.000185,0.133,0.8,81.575,4,1
2k8TkPeInwscYUqrFRoaDP,3vbKDsSS70ZX9D2OcvbZmS,Nausea,The Information,Beck,2006-01-01,173906,39,spotify:user:kelsey2701,2018-06-19T05:30:01Z,"alternative rock,anti-folk,permanent wave,rock",0.633,0.945,1,-4.529,1,0.0337,0.00233,0.00562,0.0871,0.95,114.862,4,1
65tH2GPMFCt8JtM2PM3MiX,3vbKDsSS70ZX9D2OcvbZmS,Morning,Morning Phase,Beck,2014-01-01,319786,54,spotify:user:kelsey2701,2018-06-19T05:30:05Z,"alternative rock,anti-folk,permanent wave,rock",0.55,0.377,4,-9.933,1,0.0254,0.442,0.0955,0.126,0.261,113.608,4,1
6u13tCUeMafkT0KFsmvodB,4F84IBURUo98rz4r61KF70,We're Going To Be Friends,White Blood Cells,The White Stripes,2001-07-03,142226,0,spotify:user:kelsey2701,2018-06-19T05:30:11Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.521,0.473,7,-5.353,1,0.0275,0.717,0.0,0.0715,0.46,97.09,4,1
3ctoHckjyd13eBi2IDw2Ip,4F84IBURUo98rz4r61KF70,Seven Nation Army,Elephant,The White Stripes,2003-04-01,231800,0,spotify:user:kelsey2701,2018-06-19T05:30:16Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.75,0.462,0,-7.664,1,0.0779,0.00576,0.545,0.307,0.309,123.865,4,1
1JJJQYklfk5ayxyYQgD5FO,4F84IBURUo98rz4r61KF70,Blue Orchid,Get Behind Me Satan,The White Stripes,2005-06-07,157560,0,spotify:user:kelsey2701,2018-06-19T05:30:20Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.482,0.654,10,-8.4,0,0.316,0.0825,1.15e-05,0.27,0.655,151.269,4,1
1DH4YwHHGBkWO8dX3JISjl,4F84IBURUo98rz4r61KF70,The Hardest Button To Button,Elephant,The White Stripes,2003-04-01,212266,0,spotify:user:kelsey2701,2018-06-19T05:30:25Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.693,0.539,7,-8.366,1,0.0796,0.00846,0.377,0.0953,0.535,128.414,4,1
6sY5KdLa5DksdV52wPKpB7,3vbKDsSS70ZX9D2OcvbZmS,Little One,Sea Change,Beck,2002-01-01,266893,36,spotify:user:kelsey2701,2018-06-19T05:30:29Z,"alternative rock,anti-folk,permanent wave,rock",0.216,0.554,9,-7.606,1,0.0315,0.29,0.0001,0.116,0.113,166.581,4,1
3wY7IAz9c0fhq3fn83vV8r,48vDIufGC8ujPuBiTxY8dm,Head Above The Water,Chase The Light,Palace,2015-06-08,266365,42,spotify:user:kelsey2701,2018-06-19T05:30:40Z,english indie rock,0.362,0.599,7,-8.333,0,0.0297,0.00668,0.0129,0.101,0.409,110.779,4,1
0oWO6fBIJYr9YSGtZ0pS4v,0IgqyBnmTWYYN4e8IjLb41,Roses,Roses,Deon Custom,2015-06-19,220987,0,spotify:user:kelsey2701,2018-06-19T05:30:53Z,"future bass,gaming edm",0.427,0.903,11,-4.935,0,0.0378,0.00341,0.744,0.112,0.166,138.545,4,1
5ZrrXIYTvjXPKVQMjqaumR,57dN52uHvrHOxijzpIgu3E,Loud Pipes,Classics,Ratatat,2006-08-22,226533,0,spotify:user:kelsey2701,2018-06-19T05:30:58Z,"brooklyn indie,indietronica",0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,4,1
71cUqXJ3h1r0Ees6YdENLU,39vA9YljbnOApXKniLWBZv,Coffee,Sylvan Esso,Sylvan Esso,2014-05-13,269693,0,spotify:user:kelsey2701,2018-06-19T05:31:02Z,"art pop,chamber pop,etherpop,indie pop,indie rock,indietronica,shimmer pop",0.457,0.455,0,-8.112,1,0.188,0.348,0.00122,0.142,0.163,100.049,4,1
44DnIGEvTlhDkGv3xLSDcp,75dQReiBOHN37fQgWQrIAJ,Wide Eyes,Gorilla Manor,Local Natives,2010-02-16,266053,52,spotify:user:kelsey2701,2018-06-19T05:31:07Z,"chamber pop,indie rock,la indie,modern rock,shimmer pop,stomp and holler",0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,4,1
0kPWjVyvas9lc4oXakOiBj,1fg65Qx6tRt0aXBfz5I4w5,Swing Tree,LP,Discovery,2009-07-06,158133,0,spotify:user:kelsey2701,2018-06-19T05:31:11Z,"chillwave,indietronica",0.679,0.77,5,-7.673,1,0.111,0.0417,0.0527,0.124,0.843,184.047,4,1
6qsArsTq6WoqtUFUe1e15W,75dQReiBOHN37fQgWQrIAJ,Airplanes,Gorilla Manor,Local Natives,2010-02-16,237933,43,spotify:user:kelsey2701,2018-06-19T05:31:17Z,"chamber pop,indie rock,la indie,modern rock,shimmer pop,stomp and holler",0.588,0.529,2,-7.838,1,0.0242,0.534,0.0683,0.126,0.591,95.971,4,1
1iw4yy8dDH9TcSEcOEWVnO,59pWgeY26Q6yJy37QvJflh,Rill Rill,Treats,Sleigh Bells,2010-05-21,229893,0,spotify:user:kelsey2701,2018-06-19T05:31:22Z,"brooklyn indie,dance-punk,experimental pop,hyper-rock,indie rock,indie surf,indietronica,neo-synthpop,noise pop,shimmer pop",0.483,0.804,8,-3.452,1,0.0501,0.0356,1.6e-06,0.0736,0.811,73.048,4,1
0mBkoM8r7KAQzZij5swTUL,67hb7towEyKvt5Z8Bx306c,Walking On A Dream,Walking On A Dream,Empire Of The Sun,2009-02-23,198440,59,spotify:user:kelsey2701,2018-06-19T05:31:28Z,"australian dance,australian electropop,dance rock,indietronica,neo-synthpop",0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,4,1
5n0CTysih20NYdT2S0Wpe8,26T3LtbuGT1Fu9m0eRq5X3,Trouble,Tell Me I'm Pretty,Cage The Elephant,2015-12-18,225973,75,spotify:user:kelsey2701,2018-06-19T05:31:34Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,4,1
